state,action,reward,next state 
"[66.06739044189453, 330.5686950683594, -0.004605388734489679, 0.0, 0.0]",3,"[0.8, 0.9139302200251814, -0.05208539962768555, 1.661844820397496]","[68.77325439453125, 330.5703125, -0.006823406089097261, 18.278604400503628, 0.0]"
"[68.77325439453125, 330.5703125, -0.006823406089097261, 18.278604400503628, 0.0]",0.0,"[0.8, 0.5758630211006145, -0.009222590923309326, 1.3666404301773052]","[90.99375915527344, 322.6205139160156, -0.004236278589814901, 11.51726042201229, 0.0]"
"[90.99375915527344, 322.6205139160156, -0.004236278589814901, 11.51726042201229, 0.0]",1,"[0.8, 0.7974230601856006, -0.00010230690240859985, 1.5973207532831921]","[92.37277221679688, 300.2113952636719, -0.004702319856733084, 15.94846120371201, 0.0]"
"[92.37277221679688, 300.2113952636719, -0.004702319856733084, 15.94846120371201, 0.0]",1,"[0.8, 0.7975573015219677, -0.00021680286154150964, 1.5973404986604263]","[92.4119873046875, 277.83209228515625, -0.004702892154455185, 15.951146030439354, 0.0]"
"[92.4119873046875, 277.83209228515625, -0.004702892154455185, 15.951146030439354, 0.0]",0.0,"[0.8, 0.797557263080888, -0.00024857614189386366, 1.597308686938994]","[92.40855407714844, 253.01492309570312, -0.004702930338680744, 15.95114526161776, 0.0]"
"[92.40855407714844, 253.01492309570312, -0.004702930338680744, 15.95114526161776, 0.0]",1,"[0.8, 0.7975572209031405, -3.2686511985957623e-06, 1.597553952251942]","[92.40514373779297, 231.96463012695312, -0.004702968522906303, 15.951144418062814, 0.0]"
"[92.40514373779297, 231.96463012695312, -0.004702968522906303, 15.951144418062814, 0.0]",0.0,"[0.8, 2.739505583129983e-06, -3.183985199939343e-08, 0.8000027076657312]","[92.40388488769531, 218.4010467529297, -0.004694957751780748, 5.4790111662599654e-05, 0.0]"
"[92.40388488769531, 218.4010467529297, -0.004694957751780748, 5.4790111662599654e-05, 0.0]",5,"[0.8, 1.2022185001471137e-08, -1.0366500191594241e-08, 0.8000000016556849]","[92.40388488769531, 218.40103149414062, -0.004700336139649153, 2.404437000294227e-07, 0.0]"
"[92.40388488769531, 218.40103149414062, -0.004700336139649153, 2.404437000294227e-07, 0.0]",5,"[0.8, 1.3816518710275126e-08, -1.4320271475298796e-08, 0.7999999994962472]","[92.40388488769531, 218.40103149414062, -0.004700336139649153, 2.763303742055025e-07, 0.0]"
"[92.40388488769531, 218.40103149414062, -0.004700336139649153, 2.763303742055025e-07, 0.0]",5,"[0.8, 3.7294296623940726e-08, -1.8040666418528418e-08, 0.8000000192536303]","[92.40388488769531, 218.40103149414062, -0.004700336139649153, 7.458859324788144e-07, 0.0]"
"[92.40388488769531, 218.40103149414062, -0.004700336139649153, 7.458859324788144e-07, 0.0]",5,"[0.8, 7.459901640565814e-08, -1.7716928368827212e-08, 0.8000000568820881]","[92.40388488769531, 218.40103149414062, -0.004700336139649153, 1.4919803281131628e-06, 0.0]"
"[92.40388488769531, 218.40103149414062, -0.004700336139649153, 1.4919803281131628e-06, 0.0]",5,"[0.8, 6.355813048729128e-08, -5.586869633589231e-10, 0.8000000629994436]","[92.40388488769531, 218.40103149414062, -0.004700336139649153, 1.2711626097458256e-06, 0.0]"
"[92.40388488769531, 218.40103149414062, -0.004700336139649153, 1.2711626097458256e-06, 0.0]",5,"[0.8, 0.9553007980460484, -4.08675754442811e-05, 1.7552599304706042]","[92.40227508544922, 215.44248962402344, -0.006673412397503853, 19.106015960920967, 0.0]"
"[92.40227508544922, 215.44248962402344, -0.006673412397503853, 19.106015960920967, 0.0]",2,"[0.8, 1.9198008103765183, -7.1071088314056395e-06, 2.719793703267687]","[92.39669799804688, 176.91708374023438, -0.0037895392160862684, 38.396016207530366, 1.0]"
"[92.39669799804688, 176.91708374023438, -0.0037895392160862684, 38.396016207530366, 1.0]",0.0,"[0.8, 0.7375580643655237, -5.576177500188351e-06, 1.5375524881880236]","[92.39327239990234, 141.67282104492188, -0.004468631464987993, 14.751161287310474, 0.0]"
"[92.39327239990234, 141.67282104492188, -0.004468631464987993, 14.751161287310474, 0.0]",2,"[0.8, 1.2334590374882353, -0.010001850128173829, 2.0234571873600613]","[129.1313018798828, 133.42620849609375, -0.0041782185435295105, 24.669180749764703, 0.0]"
"[129.1313018798828, 133.42620849609375, -0.0041782185435295105, 24.669180749764703, 0.0]",0.0,"[0.8, 1.2859458722076882, -0.0034093856811523438, 2.0825364865265357]","[165.60617065429688, 133.44361877441406, -0.004546299111098051, 25.718917444153764, 0.0]"
"[165.60617065429688, 133.44361877441406, -0.004546299111098051, 25.718917444153764, 0.0]",2,"[0.8, 1.2889495232327721, -0.0033494949340820315, 2.08560002829869]","[201.7271270751953, 133.4585418701172, -0.004548168275505304, 25.77899046465544, 0.0]"
"[201.7271270751953, 133.4585418701172, -0.004548168275505304, 25.77899046465544, 0.0]",0.0,"[0.8, 1.2889491709268006, -0.0033493995666503905, 2.08559977136015]","[238.20606994628906, 133.47659301757812, -0.004548206459730864, 25.77898341853601, 0.0]"
"[238.20606994628906, 133.47659301757812, -0.004548206459730864, 25.77898341853601, 0.0]",0.0,"[0.8, 1.2889492926835702, -0.0033496856689453126, 2.085599607014625]","[274.6850280761719, 133.49229431152344, -0.004548206459730864, 25.7789858536714, 0.0]"
"[274.6850280761719, 133.49229431152344, -0.004548206459730864, 25.7789858536714, 0.0]",0.0,"[0.8, 0.4750357100293588, -0.26597185134887696, 1.0090638586804819]","[311.7222900390625, 133.5089874267578, -0.0019158744253218174, 9.500714200587176, 0.0]"
"[311.7222900390625, 133.5089874267578, -0.0019158744253218174, 9.500714200587176, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]"
"[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]"
"[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]"
"[311.8473815917969, 133.50904846191406, -0.0046030995436012745, 0.0, 0.0]",3,"[0.8, 0.7571314314848752, -0.000388336181640625, 1.5567430953032346]","[319.3708190917969, 133.51150512695312, -0.004868106916546822, 15.142628629697501, 0.0]"
"[319.3708190917969, 133.51150512695312, -0.004868106916546822, 15.142628629697501, 0.0]",0.0,"[0.8, 0.736945402144868, -0.0048353910446167, 1.5321100111002512]","[337.3780517578125, 127.42376708984375, -0.004430751781910658, 14.335422001220365, 0.0]"
"[337.3780517578125, 127.42376708984375, -0.004430751781910658, 14.335422001220365, 0.0]",1,"[0.8, 0.7400941615648947, -1.0712072253227234e-05, 1.5400834494926414]","[338.8068542480469, 106.19099426269531, -0.004702625330537558, 14.801883231297893, 0.0]"
"[338.8068542480469, 106.19099426269531, -0.004702625330537558, 14.801883231297893, 0.0]",1,"[0.8, 0.7400914921437696, -0.00022709477692842484, 1.5398643973668413]","[338.84912109375, 84.81209564208984, -0.004702625330537558, 14.80182984287539, 0.0]"
"[338.84912109375, 84.81209564208984, -0.004702625330537558, 14.80182984287539, 0.0]",1,"[0.8, 0.739439437590922, -1.0618008673191072e-06, 1.5394383757900547]","[338.8612060546875, 63.991580963134766, -0.004689769819378853, 14.788788751818439, 0.0]"
"[338.8612060546875, 63.991580963134766, -0.004689769819378853, 14.788788751818439, 0.0]",0.0,"[0.8, 1.37797168407719, -7.161032408475876e-06, 2.177964523044782]","[338.8801574707031, 31.433176040649414, -0.0038731954991817474, 27.559433681543798, 0.0]"
"[338.8801574707031, 31.433176040649414, -0.0038731954991817474, 27.559433681543798, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]"
"[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]"
"[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]"
"[338.88623046875, 21.53805160522461, -0.004699764307588339, 0.0, 0.0]",3,"[0.8, 1.08134275968234, -0.013977479934692384, 1.8673652797476477]","[338.51495361328125, 7.183585166931152, -0.005436763633042574, 21.626855193646797, 0.0]"
"[338.51495361328125, 7.183585166931152, -0.005436763633042574, 21.626855193646797, 0.0]",1,"[0.8, -0.2, -0.030669403076171876, 0.5693305969238281]","[281.9283752441406, -2.033190965652466, -0.005887470208108425, 66.2249435920373, 0.0]"
"[281.9283752441406, -2.033190965652466, -0.005887470208108425, 66.2249435920373, 0.0]",2,"[0.8, 1.6945039619979565, -0.0173492431640625, 2.4771547188338943]","[192.50987243652344, -2.04026460647583, -0.003273181850090623, 33.89007923995913, 0.0]"
"[192.50987243652344, -2.04026460647583, -0.003273181850090623, 33.89007923995913, 0.0]",1,"[0.8, 1.229731151624744, -0.04850435256958008, 1.981226799055164]","[164.26426696777344, -1.752197504043579, -0.006251010578125715, 24.59462303249488, 0.0]"
"[164.26426696777344, -1.752197504043579, -0.006251010578125715, 24.59462303249488, 0.0]",1,"[0.8, 1.1227578355545187, -3.440678119659424e-06, 1.922754394876399]","[154.04443359375, 29.259544372558594, -0.004210987128317356, 22.455156711090375, 0.0]"
"[154.04443359375, 29.259544372558594, -0.004210987128317356, 22.455156711090375, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]"
"[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]"
"[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]"
"[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]"
"[154.0351104736328, 35.96533966064453, -0.004541301634162664, 0.0, 0.0]",3,"[0.8, 1.3451842486904926, -0.036037254333496097, 2.1091469943569967]","[158.18551635742188, 56.96537399291992, -0.004422321449965239, 26.90368497380985, 0.0]"
"[158.18551635742188, 56.96537399291992, -0.004422321449965239, 26.90368497380985, 0.0]",1,"[0.8, 1.4727013452249516, -0.003566741943359375, 2.269134603281592]","[197.58993530273438, 59.48779296875, -0.004552516620606184, 29.454026904499027, 0.0]"
"[197.58993530273438, 59.48779296875, -0.004552516620606184, 29.454026904499027, 0.0]",0.0,"[0.8, 1.4750553139849603, -0.0030778884887695313, 2.271977425496191]","[238.11688232421875, 59.4819450378418, -0.00454992288723588, 29.501106279699204, 0.0]"
"[238.11688232421875, 59.4819450378418, -0.00454992288723588, 29.501106279699204, 0.0]",0.0,"[0.8, 1.4722860721294775, -0.0030776977539062503, 2.2692083743755713]","[278.6449279785156, 59.47709655761719, -0.004547939170151949, 29.445721442589548, 0.0]"
"[278.6449279785156, 59.47709655761719, -0.004547939170151949, 29.445721442589548, 0.0]",0.0,"[0.8, 0.0015016847070402383, -0.0002625791355967522, 0.8012391055714435]","[313.0342102050781, 59.47294235229492, -0.0024323845282197, 0.030033694140804763, 0.0]"
"[313.0342102050781, 59.47294235229492, -0.0024323845282197, 0.030033694140804763, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]"
"[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]"
"[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]"
"[313.0379943847656, 59.47294235229492, -0.004541339818388224, 0.0, 0.0]",3,"[0.8, 0.724150088738869, -0.054822778701782225, 1.469327310037087]","[314.82958984375, 59.473392486572266, -0.006712322123348713, 14.483001774777378, 0.0]"
"[314.82958984375, 59.473392486572266, -0.006712322123348713, 14.483001774777378, 0.0]",2,"[0.8, 1.6752257568712623, -0.0011613033711910248, 2.4740644535000715]","[338.8581237792969, 41.564022064208984, -0.004003505688160658, 33.504515137425244, 0.0]"
"[338.8581237792969, 41.564022064208984, -0.004003505688160658, 33.504515137425244, 0.0]",4,"[0.8, 0.7426709235294475, -8.705183863639831e-05, 1.5425838716908111]","[338.8752746582031, 10.644404411315918, -0.004533023573458195, 14.85341847058895, 0.0]"
"[338.8752746582031, 10.644404411315918, -0.004533023573458195, 14.85341847058895, 0.0]",1.0,"[0.8, 2.5536817307231967, -0.038818740844726564, 3.3148629898784705]","[300.6131896972656, -2.0246353149414062, -0.006182803772389889, 51.07363461446393, 0.0]"
"[300.6131896972656, -2.0246353149414062, -0.006182803772389889, 51.07363461446393, 0.0]",0.0,"[0.8, 2.6205175857449605, -0.023137474060058595, 3.3973801116849023]","[213.50906372070312, -2.038177967071533, -0.0036560248117893934, 52.41035171489921, 0.0]"
"[213.50906372070312, -2.038177967071533, -0.0036560248117893934, 52.41035171489921, 0.0]",0.0,"[0.8, 0.851023554192374, -0.004891300201416016, 1.646132253990958]","[172.456298828125, -2.0425195693969727, -0.004446430131793022, 17.02047108384748, 0.0]"
"[172.456298828125, -2.0425195693969727, -0.004446430131793022, 17.02047108384748, 0.0]",2,"[0.8, 1.4016856172262766, -0.020406150817871095, 2.1812794664084056]","[126.52748107910156, -2.0475778579711914, -0.003738689236342907, 28.03371234452553, 0.0]"
"[126.52748107910156, -2.0475778579711914, -0.003738689236342907, 28.03371234452553, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]"
"[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]"
"[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]"
"[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]"
"[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]"
"[111.50457000732422, -2.0491597652435303, -0.004660244099795818, 0.0, 0.0]",3,"[0.8, 0.7955831944644043, -0.03215627670288086, 1.5634269177615234]","[103.26026916503906, -2.0488357543945312, -0.0047505758702754974, 15.911663889288084, 0.0]"
"[103.26026916503906, -2.0488357543945312, -0.0047505758702754974, 15.911663889288084, 0.0]",3,"[0.8, 1.2953783686199845, -7.682712748646736e-05, 2.095301541492498]","[88.37110137939453, 28.204357147216797, -0.004186954349279404, 25.907567372399686, 0.0]"
"[88.37110137939453, 28.204357147216797, -0.004186954349279404, 25.907567372399686, 0.0]",2,"[0.8, 1.9961744672404453, -9.072874672710897e-06, 2.7961653943657727]","[88.37960052490234, 61.83704376220703, -0.0051315114833414555, 39.92348934480891, 0.0]"
"[88.37960052490234, 61.83704376220703, -0.0051315114833414555, 39.92348934480891, 0.0]",1,"[0.8, 1.058262199810796, -6.550690159201622e-07, 1.85826154474178]","[88.3865966796875, 109.55416107177734, -0.0040791891515254974, 21.165243996215917, 0.0]"
"[88.3865966796875, 109.55416107177734, -0.0040791891515254974, 21.165243996215917, 0.0]",0.0,"[0.8, 0.0, -0.0, 0.8]","[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]"
"[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]"
"[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]"
"[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]"
"[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]",3,"[0.8, 0.0, -0.0, 0.8]","[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]"
"[88.38682556152344, 110.8533935546875, -0.0045139119029045105, 0.0, 0.0]",3,"[0.8, 1.443046302822811, -9.051364031620324e-08, 2.243046212309171]","[88.39055633544922, 131.4388885498047, -0.0036448859609663486, 28.86092605645622, 0.0]"
"[88.39055633544922, 131.4388885498047, -0.0036448859609663486, 28.86092605645622, 0.0]",0.0,"[0.8, 1.0899341398927855, -7.661408744752407e-07, 1.889933373751911]","[88.39700317382812, 173.40640258789062, -0.004228229634463787, 21.79868279785571, 0.0]"
"[88.39700317382812, 173.40640258789062, -0.004228229634463787, 21.79868279785571, 0.0]",0.0,"[0.8, 1.5243628809735963, -0.06327743530273437, 2.261085445670862]","[102.81393432617188, 199.20901489257812, -0.003912715706974268, 30.487257619471922, 0.0]"
"[102.81393432617188, 199.20901489257812, -0.003912715706974268, 30.487257619471922, 0.0]",1,"[0.8, 1.7086811739751433, -0.00859375, 2.5000874239751436]","[147.51365661621094, 199.1449432373047, -0.00558267580345273, 34.173623479502865, 0.0]"
"[147.51365661621094, 199.1449432373047, -0.00558267580345273, 34.173623479502865, 0.0]",5,"[0.8, 1.462503117092944, -0.019054412841796875, 2.243448704251147]","[190.6134796142578, 199.14866638183594, -0.003569164080545306, 29.250062341858875, 0.0]"
"[190.6134796142578, 199.14866638183594, -0.003569164080545306, 29.250062341858875, 0.0]",0.0,"[0.8, 1.6193729267240844, -0.0023096084594726564, 2.4170633182646117]","[237.24058532714844, 199.1517333984375, -0.004405155312269926, 32.38745853448169, 0.0]"
"[237.24058532714844, 199.1517333984375, -0.004405155312269926, 32.38745853448169, 0.0]",1,"[0.8, 1.6425989114355248, -0.026902389526367188, 2.4156965219091577]","[284.21197509765625, 199.15528869628906, -0.00482938764616847, 32.85197822871049, 0.0]"
"[284.21197509765625, 199.15528869628906, -0.00482938764616847, 32.85197822871049, 0.0]",3,"[0.8, 0.9219415917773115, -0.025596046447753908, 1.6963455453295575]","[319.6265869140625, 199.1588897705078, -0.004357585683465004, 18.438831835546228, 0.0]"
"[319.6265869140625, 199.1588897705078, -0.004357585683465004, 18.438831835546228, 0.0]",0.0,"[0.8, 1.6049612057431197, -0.0011447928845882416, 2.4038164128585313]","[338.7614440917969, 175.82247924804688, -0.004455852322280407, 32.099224114862395, 0.0]"
"[338.7614440917969, 175.82247924804688, -0.004455852322280407, 32.099224114862395, 0.0]",1,"[0.8, 0.7567643867862901, -6.0388119891285896e-05, 1.5567039986663989]","[338.812255859375, 143.51412963867188, -0.004545650444924831, 15.1352877357258, 0.0]"
